id,dt
0-4351945,300.0
0-4351945,303.0
0-4351945,295.0
0-4351945,302.0
0-4351945,302.0
0-4351945,296.0
0-4351945,301.0
0-4351945,299.0
0-4351945,305.0
0-4351945,298.0
0-4351945,301.0
0-4351945,295.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,298.0
0-4351945,302.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,298.0
0-4351945,304.0
0-4351945,298.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,301.0
0-4351945,299.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,298.0
0-4351945,303.0
0-4351945,299.0
0-4351945,302.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,298.0
0-4351945,300.0
0-4351945,298.0
0-4351945,304.0
0-4351945,302.0
0-4351945,300.0
0-4351945,298.0
0-4351945,297.0
0-4351945,301.0
0-4351945,299.0
0-4351945,303.0
0-4351945,302.0
0-4351945,296.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,599.0
0-4351945,301.0
0-4351945,305.0
0-4351945,295.0
0-4351945,299.0
0-4351945,302.0
0-4351945,301.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,304.0
0-4351945,296.0
0-4351945,299.0
0-4351945,298.0
0-4351945,305.0
0-4351945,300.0
0-4351945,295.0
0-4351945,302.0
0-4351945,300.0
0-4351945,298.0
0-4351945,301.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,299.0
0-4351945,602.0
0-4351945,303.0
0-4351945,295.0
0-4351945,303.0
0-4351945,297.0
0-4351945,303.0
0-4351945,599.0
0-4351945,298.0
0-4351945,304.0
0-4351945,298.0
0-4351945,300.0
0-4351945,302.0
0-4351945,298.0
0-4351945,299.0
0-4351945,301.0
0-4351945,301.0
0-4351945,299.0
0-4351945,303.0
0-4351945,302.0
0-4351945,298.0
0-4351945,297.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,302.0
0-4351945,601.0
0-4351945,297.0
0-4351945,301.0
0-4351945,304.0
0-4351945,297.0
0-4351945,302.0
0-4351945,301.0
0-4351945,298.0
0-4351945,310.0
0-4351945,294.0
0-4351945,297.0
0-4351945,300.0
0-4351945,309.0
0-4351945,295.0
0-4351945,299.0
0-4351945,312.0
0-4351945,288.0
0-4351945,297.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,303.0
0-4351945,296.0
0-4351945,300.0
0-4351945,304.0
0-4351945,304.0
0-4351945,295.0
0-4351945,297.0
0-4351945,305.0
0-4351945,295.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,305.0
0-4351945,295.0
0-4351945,299.0
0-4351945,302.0
0-4351945,300.0
0-4351945,298.0
0-4351945,301.0
0-4351945,302.0
0-4351945,301.0
0-4351945,301.0
0-4351945,295.0
0-4351945,304.0
0-4351945,297.0
0-4351945,299.0
0-4351945,302.0
0-4351945,299.0
0-4351945,304.0
0-4351945,299.0
0-4351945,297.0
0-4351945,302.0
0-4351945,297.0
0-4351945,300.0
0-4351945,301.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,299.0
0-4351945,302.0
0-4351945,297.0
0-4351945,302.0
0-4351945,300.0
0-4351945,298.0
0-4351945,304.0
0-4351945,301.0
0-4351945,296.0
0-4351945,303.0
0-4351945,297.0
0-4351945,299.0
0-4351945,300.0
0-4351945,304.0
0-4351945,295.0
0-4351945,301.0
0-4351945,299.0
0-4351945,303.0
0-4351945,296.0
0-4351945,306.0
0-4351945,294.0
0-4351945,304.0
0-4351945,300.0
0-4351945,296.0
0-4351945,304.0
0-4351945,300.0
0-4351945,296.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,305.0
0-4351945,583.0
0-4351945,13.0
0-4351945,301.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,301.0
0-4351945,299.0
0-4351945,302.0
0-4351945,302.0
0-4351945,300.0
0-4351945,294.0
0-4351945,301.0
0-4351945,301.0
0-4351945,299.0
0-4351945,303.0
0-4351945,298.0
0-4351945,604.0
0-4351945,296.0
0-4351945,302.0
0-4351945,300.0
0-4351945,303.0
0-4351945,297.0
0-4351945,299.0
0-4351945,303.0
0-4351945,297.0
0-4351945,297.0
0-4351945,301.0
0-4351945,299.0
0-4351945,304.0
0-4351945,297.0
0-4351945,301.0
0-4351945,302.0
0-4351945,298.0
0-4351945,299.0
0-4351945,301.0
0-4351945,301.0
0-4351945,303.0
0-4351945,296.0
0-4351945,300.0
0-4351945,299.0
0-4351945,302.0
0-4351945,298.0
0-4351945,304.0
0-4351945,296.0
0-4351945,301.0
0-4351945,301.0
0-4351945,303.0
0-4351945,294.0
0-4351945,302.0
0-4351945,300.0
0-4351945,301.0
0-4351945,297.0
0-4351945,302.0
0-4351945,301.0
0-4351945,300.0
0-4351945,299.0
0-4351945,304.0
0-4351945,296.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,298.0
0-4351945,309.0
0-4351945,302.0
0-4351945,304.0
0-4351945,280.0
0-4351945,304.0
0-4351945,299.0
0-4351945,308.0
0-4351945,296.0
0-4351945,296.0
0-4351945,300.0
0-4351945,303.0
0-4351945,299.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,298.0
0-4351945,306.0
0-4351945,295.0
0-4351945,302.0
0-4351945,297.0
0-4351945,300.0
0-4351945,300.0
0-4351945,302.0
0-4351945,299.0
0-4351945,298.0
0-4351945,301.0
0-4351945,300.0
0-4351945,302.0
0-4351945,298.0
0-4351945,301.0
0-4351945,302.0
0-4351945,296.0
0-4351945,302.0
0-4351945,301.0
0-4351945,306.0
0-4351945,296.0
0-4351945,311.0
0-4351945,299.0
0-4351945,292.0
0-4351945,307.0
0-4351945,305.0
0-4351945,301.0
0-4351945,296.0
0-4351945,301.0
0-4351945,299.0
0-4351945,287.0
0-4351945,303.0
0-4351945,296.0
0-4351945,304.0
0-4351945,327.0
0-4351945,272.0
0-4351945,295.0
0-4351945,301.0
0-4351945,299.0
0-4351945,302.0
0-4351945,299.0
0-4351945,299.0
0-4351945,300.0
0-4351945,304.0
0-4351945,298.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,299.0
0-4351945,304.0
0-4351945,297.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,319.0
0-4351945,296.0
0-4351945,302.0
0-4351945,299.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,302.0
0-4351945,298.0
0-4351945,304.0
0-4351945,296.0
0-4351945,301.0
0-4351945,285.0
0-4351945,304.0
0-4351945,297.0
0-4351945,299.0
0-4351945,900.0
0-4351945,301.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,303.0
0-4351945,302.0
0-4351945,298.0
0-4351945,298.0
0-4351945,298.0
0-4351945,302.0
0-4351945,302.0
0-4351945,297.0
0-4351945,303.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,312.0
0-4351945,286.0
0-4351945,315.0
0-4351945,600.0
0-4351945,299.0
0-4351945,299.0
0-4351945,287.0
0-4351945,298.0
0-4351945,302.0
0-4351945,301.0
0-4351945,303.0
0-4351945,300.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,300.0
0-4351945,298.0
0-4351945,301.0
0-4351945,299.0
0-4351945,302.0
0-4351945,308.0
0-4351945,295.0
0-4351945,295.0
0-4351945,313.0
0-4351945,289.0
0-4351945,298.0
0-4351945,302.0
0-4351945,584.0
0-4351945,16.0
0-4351945,298.0
0-4351945,310.0
0-4351945,292.0
0-4351945,299.0
0-4351945,307.0
0-4351945,293.0
0-4351945,309.0
0-4351945,298.0
0-4351945,305.0
0-4351945,300.0
0-4351945,296.0
0-4351945,303.0
0-4351945,298.0
0-4351945,293.0
0-4351945,298.0
0-4351945,303.0
0-4351945,300.0
0-4351945,306.0
0-4351945,291.0
0-4351945,312.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,296.0
0-4351945,292.0
0-4351945,301.0
0-4351945,300.0
0-4351945,298.0
0-4351945,302.0
0-4351945,298.0
0-4351945,301.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,301.0
0-4351945,310.0
0-4351945,307.0
0-4351945,280.0
0-4351945,303.0
0-4351945,300.0
0-4351945,301.0
0-4351945,297.0
0-4351945,300.0
0-4351945,298.0
0-4351945,299.0
0-4351945,300.0
0-4351945,316.0
0-4351945,299.0
0-4351945,294.0
0-4351945,306.0
0-4351945,293.0
0-4351945,300.0
0-4351945,297.0
0-4351945,304.0
0-4351945,300.0
0-4351945,310.0
0-4351945,290.0
0-4351945,307.0
0-4351945,300.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,286.0
0-4351945,312.0
0-4351945,578.0
0-4351945,11.0
0-4351945,298.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,303.0
0-4351945,297.0
0-4351945,301.0
0-4351945,302.0
0-4351945,300.0
0-4351945,585.0
0-4351945,14.0
0-4351945,300.0
0-4351945,299.0
0-4351945,348.0
0-4351945,253.0
0-4351945,299.0
0-4351945,307.0
0-4351945,303.0
0-4351945,290.0
0-4351945,313.0
0-4351945,300.0
0-4351945,300.0
0-4351945,601.0
0-4351945,341.0
0-4351945,243.0
0-4351945,300.0
0-4351945,302.0
0-4351945,300.0
0-4351945,299.0
0-4351945,299.0
0-4351945,302.0
0-4351945,299.0
0-4351945,305.0
0-4351945,295.0
0-4351945,300.0
0-4351945,304.0
0-4351945,297.0
0-4351945,300.0
0-4351945,301.0
0-4351945,314.0
0-4351945,290.0
0-4351945,594.0
0-4351945,299.0
0-4351945,303.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,304.0
0-4351945,295.0
0-4351945,300.0
0-4351945,299.0
0-4351945,302.0
0-4351945,301.0
0-4351945,309.0
0-4351945,290.0
0-4351945,298.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,298.0
0-4351945,377.0
0-4351945,225.0
0-4351945,301.0
0-4351945,299.0
0-4351945,307.0
0-4351945,293.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,311.0
0-4351945,297.0
0-4351945,305.0
0-4351945,300.0
0-4351945,300.0
0-4351945,284.0
0-4351945,317.0
0-4351945,300.0
0-4351945,309.0
0-4351945,290.0
0-4351945,513.0
0-4351945,125.0
0-4351945,246.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,301.0
0-4351945,896.0
0-4351945,302.0
0-4351945,304.0
0-4351945,295.0
0-4351945,302.0
0-4351945,297.0
0-4351945,301.0
0-4351945,300.0
0-4351945,301.0
0-4351945,298.0
0-4351945,303.0
0-4351945,298.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,301.0
0-4351945,300.0
0-4351945,298.0
0-4351945,301.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,601.0
0-4351945,299.0
0-4351945,300.0
0-4351945,303.0
0-4351945,301.0
0-4351945,299.0
0-4351945,312.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,300.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,299.0
0-4351945,288.0
0-4351945,299.0
0-4351945,298.0
0-4351945,301.0
0-4351945,303.0
0-4351945,301.0
0-4351945,298.0
0-4351945,304.0
0-4351945,295.0
0-4351945,299.0
0-4351945,303.0
0-4351945,299.0
0-4351945,299.0
0-4351945,302.0
0-4351945,298.0
0-4351945,302.0
0-4351945,301.0
0-4351945,297.0
0-4351945,302.0
0-4351945,300.0
0-4351945,299.0
0-4351945,381.0
0-4351945,219.0
0-4351945,299.0
0-4351945,301.0
0-4351945,298.0
0-4351945,299.0
0-4351945,304.0
0-4351945,298.0
0-4351945,301.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,297.0
0-4351945,303.0
0-4351945,312.0
0-4351945,315.0
0-4351945,270.0
0-4351945,303.0
0-4351945,298.0
0-4351945,299.0
0-4351945,301.0
0-4351945,301.0
0-4351945,300.0
0-4351945,298.0
0-4351945,299.0
0-4351945,303.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,309.0
0-4351945,296.0
0-4351945,308.0
0-4351945,298.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,298.0
0-4351945,292.0
0-4351945,299.0
0-4351945,309.0
0-4351945,319.0
0-4351945,285.0
0-4351945,298.0
0-4351945,301.0
0-4351945,289.0
0-4351945,299.0
0-4351945,301.0
0-4351945,298.0
0-4351945,303.0
0-4351945,296.0
0-4351945,303.0
0-4351945,303.0
0-4351945,309.0
0-4351945,299.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,301.0
0-4351945,299.0
0-4351945,303.0
0-4351945,301.0
0-4351945,296.0
0-4351945,415.0
0-4351945,172.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,303.0
0-4351945,298.0
0-4351945,299.0
0-4351945,601.0
0-4351945,304.0
0-4351945,296.0
0-4351945,300.0
0-4351945,301.0
0-4351945,297.0
0-4351945,303.0
0-4351945,299.0
0-4351945,302.0
0-4351945,298.0
0-4351945,300.0
0-4351945,298.0
0-4351945,301.0
0-4351945,300.0
0-4351945,301.0
0-4351945,302.0
0-4351945,299.0
0-4351945,297.0
0-4351945,308.0
0-4351945,308.0
0-4351945,290.0
0-4351945,297.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,300.0
0-4351945,304.0
0-4351945,302.0
0-4351945,295.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,298.0
0-4351945,301.0
0-4351945,600.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,300.0
0-4351945,304.0
0-4351945,296.0
0-4351945,304.0
0-4351945,296.0
0-4351945,299.0
0-4351945,302.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,300.0
0-4351945,301.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,303.0
0-4351945,297.0
0-4351945,298.0
0-4351945,300.0
0-4351945,302.0
0-4351945,301.0
0-4351945,299.0
0-4351945,304.0
0-4351945,297.0
0-4351945,302.0
0-4351945,297.0
0-4351945,304.0
0-4351945,297.0
0-4351945,303.0
0-4351945,297.0
0-4351945,300.0
0-4351945,300.0
0-4351945,304.0
0-4351945,295.0
0-4351945,301.0
0-4351945,300.0
0-4351945,299.0
0-4351945,300.0
0-4351945,299.0
0-4351945,601.0
0-4351945,301.0
0-4351945,298.0
0-4351945,300.0
0-4351945,302.0
0-4351945,302.0
0-4351945,323.0
0-4351945,270.0
0-4351945,301.0
0-4351945,306.0
0-4351945,298.0
0-4351945,298.0
0-4351945,300.0
0-4351945,299.0
0-4351945,301.0
0-4351945,298.0
0-4351945,301.0
0-4351945,300.0
0-4351945,302.0
0-4351945,297.0
0-4351945,300.0
0-4351945,302.0
0-4351945,299.0
0-4351945,299.0
0-4351945,301.0
0-4351945,302.0
0-4351945,299.0
0-4351945,299.0
0-4351945,300.0
0-4351945,301.0
0-4351945,299.0
0-4351945,300.0
0-4351945,301.0
0-4351945,301.0
0-4351945,330.0
0-4351945,270.0
0-4351945,300.0
0-4351945,297.0
0-4351945,302.0
0-4356456,204.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,305.0
0-4356456,303.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,322.0
0-4356456,277.0
0-4356456,289.0
0-4356456,312.0
0-4356456,300.0
0-4356456,302.0
0-4356456,298.0
0-4356456,346.0
0-4356456,244.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,303.0
0-4356456,906.0
0-4356456,293.0
0-4356456,305.0
0-4356456,326.0
0-4356456,267.0
0-4356456,300.0
0-4356456,303.0
0-4356456,299.0
0-4356456,298.0
0-4356456,302.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,427.0
0-4356456,174.0
0-4356456,298.0
0-4356456,301.0
0-4356456,298.0
0-4356456,303.0
0-4356456,297.0
0-4356456,303.0
0-4356456,299.0
0-4356456,298.0
0-4356456,301.0
0-4356456,301.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,299.0
0-4356456,300.0
0-4356456,302.0
0-4356456,295.0
0-4356456,300.0
0-4356456,304.0
0-4356456,302.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,295.0
0-4356456,301.0
0-4356456,301.0
0-4356456,300.0
0-4356456,306.0
0-4356456,303.0
0-4356456,299.0
0-4356456,322.0
0-4356456,270.0
0-4356456,298.0
0-4356456,301.0
0-4356456,298.0
0-4356456,299.0
0-4356456,302.0
0-4356456,302.0
0-4356456,298.0
0-4356456,302.0
0-4356456,299.0
0-4356456,299.0
0-4356456,302.0
0-4356456,300.0
0-4356456,304.0
0-4356456,296.0
0-4356456,300.0
0-4356456,335.0
0-4356456,263.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,306.0
0-4356456,296.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,297.0
0-4356456,302.0
0-4356456,299.0
0-4356456,303.0
0-4356456,297.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,298.0
0-4356456,302.0
0-4356456,299.0
0-4356456,299.0
0-4356456,302.0
0-4356456,300.0
0-4356456,298.0
0-4356456,304.0
0-4356456,300.0
0-4356456,308.0
0-4356456,301.0
0-4356456,300.0
0-4356456,288.0
0-4356456,302.0
0-4356456,298.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,304.0
0-4356456,300.0
0-4356456,296.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,324.0
0-4356456,276.0
0-4356456,301.0
0-4356456,298.0
0-4356456,300.0
0-4356456,311.0
0-4356456,300.0
0-4356456,288.0
0-4356456,300.0
0-4356456,314.0
0-4356456,299.0
0-4356456,326.0
0-4356456,262.0
0-4356456,300.0
0-4356456,300.0
0-4356456,298.0
0-4356456,303.0
0-4356456,307.0
0-4356456,290.0
0-4356456,300.0
0-4356456,302.0
0-4356456,300.0
0-4356456,300.0
0-4356456,302.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,302.0
0-4356456,298.0
0-4356456,303.0
0-4356456,296.0
0-4356456,300.0
0-4356456,303.0
0-4356456,299.0
0-4356456,526.0
0-4356456,112.0
0-4356456,259.0
0-4356456,304.0
0-4356456,300.0
0-4356456,299.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,302.0
0-4356456,297.0
0-4356456,301.0
0-4356456,301.0
0-4356456,298.0
0-4356456,301.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,301.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,301.0
0-4356456,300.0
0-4356456,297.0
0-4356456,300.0
0-4356456,298.0
0-4356456,303.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,298.0
0-4356456,303.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,298.0
0-4356456,299.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,307.0
0-4356456,292.0
0-4356456,311.0
0-4356456,288.0
0-4356456,299.0
0-4356456,303.0
0-4356456,299.0
0-4356456,304.0
0-4356456,294.0
0-4356456,303.0
0-4356456,297.0
0-4356456,302.0
0-4356456,298.0
0-4356456,301.0
0-4356456,302.0
0-4356456,298.0
0-4356456,304.0
0-4356456,297.0
0-4356456,298.0
0-4356456,300.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,302.0
0-4356456,298.0
0-4356456,302.0
0-4356456,297.0
0-4356456,302.0
0-4356456,300.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,301.0
0-4356456,297.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,303.0
0-4356456,297.0
0-4356456,301.0
0-4356456,298.0
0-4356456,301.0
0-4356456,301.0
0-4356456,299.0
0-4356456,591.0
0-4356456,14.0
0-4356456,294.0
0-4356456,302.0
0-4356456,301.0
0-4356456,296.0
0-4356456,301.0
0-4356456,303.0
0-4356456,299.0
0-4356456,298.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,302.0
0-4356456,297.0
0-4356456,302.0
0-4356456,299.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,300.0
0-4356456,300.0
0-4356456,599.0
0-4356456,299.0
0-4356456,305.0
0-4356456,297.0
0-4356456,300.0
0-4356456,300.0
0-4356456,302.0
0-4356456,296.0
0-4356456,306.0
0-4356456,295.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,304.0
0-4356456,296.0
0-4356456,300.0
0-4356456,302.0
0-4356456,297.0
0-4356456,302.0
0-4356456,302.0
0-4356456,301.0
0-4356456,299.0
0-4356456,299.0
0-4356456,301.0
0-4356456,301.0
0-4356456,299.0
0-4356456,296.0
0-4356456,303.0
0-4356456,300.0
0-4356456,298.0
0-4356456,302.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,299.0
0-4356456,304.0
0-4356456,295.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,299.0
0-4356456,300.0
0-4356456,301.0
0-4356456,301.0
0-4356456,298.0
0-4356456,301.0
0-4356456,302.0
0-4356456,297.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,302.0
0-4356456,298.0
0-4356456,300.0
0-4356456,299.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,303.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,303.0
0-4356456,297.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,298.0
0-4356456,300.0
0-4356456,300.0
0-4356456,301.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,301.0
0-4356456,298.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,298.0
0-4356456,301.0
0-4356456,301.0
0-4356456,298.0
0-4356456,303.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,302.0
0-4356456,296.0
0-4356456,301.0
0-4356456,301.0
0-4356456,303.0
0-4356456,299.0
0-4356456,297.0
0-4356456,300.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,304.0
0-4356456,297.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,303.0
0-4356456,300.0
0-4356456,301.0
0-4356456,296.0
0-4356456,301.0
0-4356456,298.0
0-4356456,301.0
0-4356456,299.0
0-4356456,303.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,302.0
0-4356456,298.0
0-4356456,299.0
0-4356456,303.0
0-4356456,300.0
0-4356456,529.0
0-4356456,123.0
0-4356456,246.0
0-4356456,299.0
0-4356456,303.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,298.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,302.0
0-4356456,299.0
0-4356456,303.0
0-4356456,299.0
0-4356456,300.0
0-4356456,301.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,604.0
0-4356456,294.0
0-4356456,307.0
0-4356456,300.0
0-4356456,296.0
0-4356456,297.0
0-4356456,303.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,298.0
0-4356456,302.0
0-4356456,299.0
0-4356456,301.0
0-4356456,300.0
0-4356456,301.0
0-4356456,300.0
0-4356456,299.0
0-4356456,300.0
0-4356456,299.0
0-4356456,297.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,303.0
0-4356456,300.0
0-4356456,297.0
0-4356456,303.0
0-4356456,297.0
0-4356456,303.0
0-4356456,297.0
0-4356456,301.0
0-4356456,303.0
0-4356456,297.0
0-4356456,303.0
0-4356456,297.0
0-4356456,298.0
0-4356456,302.0
0-4356456,301.0
0-4356456,298.0
0-4356456,299.0
0-4356456,303.0
0-4356456,301.0
0-4356456,300.0
0-4356456,298.0
0-4356456,300.0
0-4356456,302.0
0-4356456,299.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,300.0
0-4356456,299.0
0-4356456,299.0
0-4356456,301.0
0-4356456,299.0
0-4356456,306.0
0-4356456,295.0
0-4356456,303.0
0-4356456,301.0
0-4356456,297.0
