,dt
12291,3600.0
12292,7200.0
12293,3600.0
12294,3600.0
12295,3600.0
12296,3600.0
12297,3600.0
12298,3600.0
12299,3600.0
12300,3600.0
12301,3600.0
12302,3600.0
12303,3600.0
12304,3600.0
12305,3600.0
12306,3600.0
12307,3600.0
12308,3600.0
12309,3600.0
12310,3600.0
12311,3600.0
12312,3600.0
12313,3600.0
12314,3600.0
12315,3600.0
12316,3600.0
12317,3600.0
12318,3600.0
12319,3600.0
12320,3600.0
12321,3600.0
12322,3600.0
12323,3600.0
12324,3600.0
12325,3600.0
12326,3600.0
12327,3600.0
12328,3600.0
12329,7200.0
12330,3600.0
12331,3600.0
12332,3600.0
12333,3600.0
12334,3600.0
12335,3600.0
12336,3600.0
12337,3600.0
12338,3600.0
12339,3600.0
12340,3600.0
12341,3600.0
12342,3600.0
12343,3600.0
12344,3600.0
12345,3600.0
12346,3600.0
12347,3600.0
12348,3600.0
12349,3600.0
12350,3600.0
12351,3600.0
12352,3600.0
12353,3600.0
12354,3600.0
12355,3600.0
12356,3600.0
12357,3600.0
12358,3600.0
12359,3600.0
12360,3600.0
12361,3600.0
12362,3600.0
12363,7200.0
12364,3600.0
12365,3600.0
12366,3600.0
12367,3600.0
12368,3600.0
12369,3600.0
12370,3600.0
12371,3600.0
12372,3600.0
12373,7200.0
12374,3600.0
12375,3600.0
12376,3600.0
12377,3600.0
12378,3600.0
12379,3600.0
12380,3660.0
12381,7140.0
12382,3600.0
12383,3600.0
12384,3600.0
12385,3600.0
12386,3600.0
12387,3600.0
12388,3600.0
12389,3600.0
12390,3600.0
12391,3600.0
12392,3600.0
12393,3600.0
12394,3600.0
12395,3600.0
12396,3600.0
12397,3600.0
12398,3600.0
12399,3600.0
12400,3600.0
12401,3600.0
12402,3600.0
12403,3600.0
12404,3600.0
12405,3600.0
12406,3600.0
12407,3600.0
12408,3600.0
12409,3600.0
12410,3600.0
12411,3600.0
12412,3600.0
12413,3600.0
12414,3600.0
12415,3600.0
12416,3600.0
12417,3600.0
12418,3600.0
12419,3600.0
12420,3600.0
12421,3600.0
12422,3600.0
12423,3600.0
12424,3600.0
12425,3600.0
12426,3600.0
12427,3600.0
12428,3600.0
12429,3600.0
12430,3600.0
12431,3600.0
12432,3600.0
12433,7200.0
12434,3600.0
12435,3600.0
12436,3600.0
12437,3600.0
12438,3600.0
12439,3600.0
12440,3600.0
12441,3600.0
12442,3600.0
12443,3600.0
12444,3600.0
12445,3600.0
12446,3600.0
12447,3600.0
12448,3600.0
12449,7200.0
12450,3600.0
12451,3600.0
12452,3600.0
12453,3600.0
12454,3600.0
12455,3600.0
12456,3600.0
12457,3600.0
12458,3600.0
12459,3600.0
12460,3600.0
12461,3600.0
12462,3600.0
12463,3600.0
12464,3600.0
12465,3600.0
12466,3600.0
12467,3600.0
12468,3600.0
12469,3600.0
12470,3600.0
12471,3600.0
12472,3600.0
